port_name,country,continent,area,silo_name,silo_id,silo_lon,silo_lat
Prince Rupert,U.S.A.,North-America,71838.33983586502,Prince Rupert_Silo_1,silo_1,-130.34475430139915,54.30596527385323
Vancouver,Canada,North-America,937433.4409066299,Vancouver_Silo_1,silo_2,-123.1192494006718,49.31254804480113
Vancouver,Canada,North-America,304749.58692051575,Vancouver_Silo_2,silo_3,-123.10855414387454,49.31330809213001
Vancouver,U.S.A.,North-America,406569.4801832506,Vancouver_Silo_3,silo_4,-122.70350951934337,45.637562026923824
Portland,U.S.A.,North-America,361493.96189144463,Portland_Silo_1,silo_5,-122.7732383549718,45.60190772135425
Los Angeles,U.S.A.,North-America,37510.121268318784,Los Angeles_Silo_1,silo_6,-118.21642818324554,33.75874748726938
Los Angeles,U.S.A.,North-America,132200.62858562256,Los Angeles_Silo_2,silo_7,-118.21479574209312,33.76858840375708
Los Angeles,U.S.A.,North-America,228680.7834944877,Los Angeles_Silo_3,silo_8,-118.21760312740804,33.77690594497048
Los Angeles,U.S.A.,North-America,202058.70527661752,Los Angeles_Silo_4,silo_9,-118.20994132844413,33.75019733602429
Los Angeles,U.S.A.,North-America,435316.7926861618,Los Angeles_Silo_5,silo_10,-118.20505538827442,33.75001165904076
San Diego,U.S.A.,North-America,115632.27855058762,San Diego_Silo_1,silo_11,-117.15276682361825,32.69840098681221
Manzanillo,Mexico,Latin-America,134400.28966883046,Manzanillo_Silo_1,silo_12,-104.29097619020303,19.063184923168695
Puerto Quetzal,Guatemala,Latin-America,72445.3904727616,Puerto Quetzal_Silo_1,silo_13,-90.7870275054593,13.929648310669506
Puerto Quetzal,Guatemala,Latin-America,151713.5871152525,Puerto Quetzal_Silo_2,silo_14,-90.78403031941414,13.923430795257264
Buenaventura,Colombia,Latin-America,31824.986974373285,Buenaventura_Silo_1,silo_15,-77.06100359785508,3.888590016768234
Buenaventura,Colombia,Latin-America,91727.42292166533,Buenaventura_Silo_2,silo_16,-77.06618290084353,3.891499486029494
Guayaquil,Ecuador,Latin-America,121170.33456099883,Guayaquil_Silo_1,silo_17,-79.8963605866478,-2.283565634784013
Antofagasta,Chile,Latin-America,20871.153833825083,Antofagasta_Silo_1,silo_18,-70.40679080883417,-23.653424652582274
Antofagasta,Chile,Latin-America,24646.82790567963,Antofagasta_Silo_2,silo_19,-70.40321378378854,-23.65463823184302
Puerto San Antonio,Chile,Latin-America,42065.750449909974,Puerto San Antonio_Silo_1,silo_20,-71.61535883328374,-33.59783912065233
Puerto Ingeniero White,Argentina,Latin-America,757818.5758275298,Puerto Ingeniero White_Silo_1,silo_21,-62.26939524839506,-38.78894642940459
Buenos Aires,Argentina,Latin-America,74943.02350295147,Buenos Aires_Silo_1,silo_22,-58.37018770290282,-34.578831238440266
Montevideo,Uruguay,Latin-America,260220.189513027,Montevideo_Silo_1,silo_23,-56.20016163476229,-34.890309998247645
Paranagua,Brazil,Latin-America,333276.538292416,Paranagua_Silo_1,silo_24,-48.51868107293095,-25.502980013266004
Paranagua,Brazil,Latin-America,117153.1858554137,Paranagua_Silo_2,silo_25,-48.50668225423671,-25.50242855908163
Paranagua,Brazil,Latin-America,142437.6341620165,Paranagua_Silo_3,silo_26,-48.539555948389086,-25.509497853230506
Santos,Brazil,Latin-America,424275.89282037574,Santos_Silo_1,silo_27,-46.286022050990404,-23.970120851487614
Santos,Brazil,Latin-America,112765.14511119545,Santos_Silo_2,silo_28,-46.30414171107351,-23.96188744258582
Santos,Brazil,Latin-America,122005.66834331075,Santos_Silo_3,silo_29,-46.309930752296836,-23.953639042631515
Santos,Brazil,Latin-America,516704.9103778899,Santos_Silo_4,silo_30,-46.314610662710415,-23.942637900882847
Aratu,Brazil,Latin-America,452582.9772702059,Aratu_Silo_1,silo_31,-38.47683303646268,-12.789691338162385
Porto De Suape,Brazil,Latin-America,40228.035767830705,Porto De Suape_Silo_1,silo_32,-34.97280160795116,-8.387294967227412
Recife,Brazil,Latin-America,75298.9301423096,Recife_Silo_1,silo_33,-34.86766514586342,-8.046100040556674
Georgetown,Guyana,Latin-America,80955.23532759771,Georgetown_Silo_1,silo_34,-58.170408366988994,6.793864577188911
Puerto Cabello,Venezuela,Latin-America,38564.30969698574,Puerto Cabello_Silo_1,silo_35,-67.99284077124746,10.472699545885373
Barranquilla,Colombia,Latin-America,124142.34509236891,Barranquilla_Silo_1,silo_36,-74.81974665465268,11.037961083256745
Cartagena,Colombia,Latin-America,27044.39709628066,Cartagena_Silo_1,silo_37,-75.51387257382439,10.29101865242075
Puerto Cortes,Honduras,Latin-America,71096.02494312965,Puerto Cortes_Silo_1,silo_38,-87.95215444854632,15.843964391764224
Veracruz,Mexico,Latin-America,246523.21895411928,Veracruz_Silo_1,silo_39,-96.13957724592476,19.20714926419197
Tuxpan,Mexico,Latin-America,46309.70377267689,Tuxpan_Silo_1,silo_40,-97.34407068063098,20.95115667351722
Brownsville,U.S.A.,North-America,156512.9332778248,Brownsville_Silo_1,silo_41,-97.38491180883747,25.95492092289057
Galveston,U.S.A.,North-America,116307.57909685266,Galveston_Silo_1,silo_42,-94.80490052702187,29.307301406058347
Galveston,U.S.A.,North-America,305809.50319989433,Galveston_Silo_2,silo_43,-94.8242195383909,29.30351617363015
Houston,U.S.A.,North-America,178674.73530560607,Houston_Silo_1,silo_44,-95.11513810935926,29.743305427744975
Houston,U.S.A.,North-America,197344.8293197872,Houston_Silo_2,silo_45,-95.17246660791169,29.75014213108045
Houston,U.S.A.,North-America,130906.6365737812,Houston_Silo_3,silo_46,-95.24005881738475,29.723451554803123
Beaumont,U.S.A.,North-America,228269.3273220897,Beaumont_Silo_1,silo_47,-94.08028874858063,30.07410821304397
Mobile,U.S.A.,North-America,113652.25683304029,Mobile_Silo_1,silo_48,-88.0437750832087,30.71556515734464
Tampa,U.S.A.,North-America,299796.3670196296,Tampa_Silo_1,silo_49,-82.42115453521784,27.915948875771896
Tampa,U.S.A.,North-America,47398.22209260712,Tampa_Silo_2,silo_50,-82.43119978383287,27.92631549350194
Tampa,U.S.A.,North-America,84285.67335551663,Tampa_Silo_3,silo_51,-82.41298724614599,27.90222336218659
Port Everglades,U.S.A.,North-America,24754.139448643407,Port Everglades_Silo_1,silo_52,-80.1232547806165,26.089899679938092
Port Everglades,U.S.A.,North-America,20475.058312864025,Port Everglades_Silo_2,silo_53,-80.12333828759927,26.088426870892807
Palm Beach,U.S.A.,North-America,51254.75402799474,Palm Beach_Silo_1,silo_54,-80.05341094637492,26.766162537203943
Canaveral Harbor,U.S.A.,North-America,263861.7126876426,Canaveral Harbor_Silo_1,silo_55,-80.61391793860754,28.41293959683748
Canaveral Harbor,U.S.A.,North-America,166936.9577849045,Canaveral Harbor_Silo_2,silo_56,-80.6094744172042,28.404771100100717
Savannah,U.S.A.,North-America,139364.69948449536,Savannah_Silo_1,silo_57,-81.13208878452859,32.11412624877955
Savannah,U.S.A.,North-America,247562.77507560034,Savannah_Silo_2,silo_58,-81.1285797338062,32.11099523596128
Savannah,U.S.A.,North-America,35761.09233759208,Savannah_Silo_3,silo_59,-81.11644782380974,32.10115074152902
Charleston,U.S.A.,North-America,221016.19044031488,Charleston_Silo_1,silo_60,-79.93998971759717,32.8272669851142
Charleston,U.S.A.,North-America,44589.19559552659,Charleston_Silo_2,silo_61,-79.95626306589676,32.906303050472964
Baltimore,U.S.A.,North-America,141746.31890295248,Baltimore_Silo_1,silo_62,-76.55433243341523,39.26313209883032
Philadelphia,U.S.A.,North-America,136991.16669732105,Philadelphia_Silo_1,silo_63,-75.1304558952533,39.931805541846046
Boston,U.S.A.,North-America,22459.85961174875,Boston_Silo_1,silo_64,-71.06096731405707,42.38306551353059
Quebec,Canada,North-America,399638.0990105534,Quebec_Silo_1,silo_65,-71.22905465861434,46.789997120508104
Toledo,U.S.A.,North-America,171985.73920587715,Toledo_Silo_1,silo_66,-83.49918908831128,41.6647274686014
Toledo,U.S.A.,North-America,8886.66437813233,Toledo_Silo_2,silo_67,-83.49747878657787,41.667524848432336
Toledo,U.S.A.,North-America,144980.0437749035,Toledo_Silo_3,silo_68,-83.50924208893115,41.6649742455274
Milwaukee,U.S.A.,North-America,75257.61493967287,Milwaukee_Silo_1,silo_69,-87.90119448876811,43.01146985182808
Superior,U.S.A.,North-America,449354.882427629,Superior_Silo_1,silo_70,-92.10776128720885,46.76691390295264
Superior,U.S.A.,North-America,109316.82104949316,Superior_Silo_2,silo_71,-92.11071877515958,46.77006624919132
Superior,U.S.A.,North-America,90635.84892847291,Superior_Silo_3,silo_72,-92.10454828136726,46.76291304023265
Superior,U.S.A.,North-America,227678.79503203195,Superior_Silo_4,silo_73,-92.1009809832896,46.73971125386714
Bahai De La Habana,Cuba,Caribbean,56125.5447043529,Bahai De La Habana_Silo_1,silo_74,-82.3377583401506,23.11990174303224
Bahai De La Habana,Cuba,Caribbean,51373.27531294379,Bahai De La Habana_Silo_2,silo_75,-82.33567547951291,23.11497205972779
Cienfuegos,Cuba,Caribbean,381921.3496328459,Cienfuegos_Silo_1,silo_76,-80.47616664773385,22.17159399646013
Santiago De Cuba,Cuba,Caribbean,60220.79983071215,Santiago De Cuba_Silo_1,silo_77,-75.8428186291381,20.01079086721029
Kingston,Jamaica,Caribbean,68634.21440771573,Kingston_Silo_1,silo_78,-76.80727132970762,17.968900421877134
Port Au Prince,Haiti,Caribbean,38520.608820132475,Port Au Prince_Silo_1,silo_79,-72.36425111572456,18.697232758139283
Port Au Prince,Haiti,Caribbean,82862.1435420255,Port Au Prince_Silo_2,silo_80,-72.35799347761991,18.693470785666634
Port Au Prince,Haiti,Caribbean,37041.53368577098,Port Au Prince_Silo_3,silo_81,-72.35024935747155,18.5590525633892
Pointe A Pitre,Guadeloupe,Caribbean,31391.786134102877,Pointe A Pitre_Silo_1,silo_82,-61.55123277623146,16.234147890043424
Pointe A Pitre,Guadeloupe,Caribbean,55910.614571650105,Pointe A Pitre_Silo_2,silo_83,-61.548872915441194,16.231473617274002
Kingstown,Saint Vincent and the Grenadines,Caribbean,39702.705524557336,Kingstown_Silo_1,silo_84,-61.24670676323405,13.16878284495274
Bridgetown,Barbados,Caribbean,41860.24647731324,Bridgetown_Silo_1,silo_85,-59.62636565954214,13.100869964827384
Bridgetown,Barbados,Caribbean,27534.38736252171,Bridgetown_Silo_2,silo_86,-59.62935280381626,13.11069064821368
Praia De Vitoria,Portugal,Western-Europe,21089.259819255887,Praia De Vitoria_Silo_1,silo_87,-27.054512289153674,38.71127129400509
Santa Cruz De Tenerife,Spain,Western-Europe,24137.724843964435,Santa Cruz De Tenerife_Silo_1,silo_88,-16.21898089921788,28.49052587741757
Casablanca,Morocco,Africa,54270.378965595686,Casablanca_Silo_1,silo_89,-7.599796667857529,33.60108870705772
El Jorf Lasfar,Morocco,Africa,197647.1254051845,El Jorf Lasfar_Silo_1,silo_90,-8.62170536865408,33.127356557430524
Dakar,Senegal,Africa,57005.74584554063,Dakar_Silo_1,silo_91,-17.424321523110226,14.684810886667703
Dakar,Senegal,Africa,108099.52367365202,Dakar_Silo_2,silo_92,-17.427529285890316,14.692758057804081
Conakry,Guinea,Africa,67598.04546077098,Conakry_Silo_1,silo_93,-13.719488885588321,9.513174180904857
Freetown,Sierra Leone,Africa,43929.61564728847,Freetown_Silo_1,silo_94,-13.211550574380277,8.491268137525566
Freetown,Sierra Leone,Africa,55293.8106906868,Freetown_Silo_2,silo_95,-13.207450597055427,8.491500740701206
Tema,Ghana,Africa,156993.42667663362,Tema_Silo_1,silo_96,0.01570754571102849,5.637845278379285
Tema,Ghana,Africa,75431.96204229054,Tema_Silo_2,silo_97,0.007014324667379637,5.632734999561591
Lome,Toga,Africa,279748.2655446518,Lome_Silo_1,silo_98,1.290254543854282,6.153304503224359
Lagos,Nigeria,Africa,75040.10443913685,Lagos_Silo_1,silo_99,3.337113658287612,6.43240156715016
Lagos,Nigeria,Africa,208305.44480481476,Lagos_Silo_2,silo_100,3.358733302310187,6.434017444156915
Lagos,Nigeria,Africa,198571.79841087162,Lagos_Silo_3,silo_101,3.380222445646251,6.43841015030665
Lagos,Nigeria,Africa,309130.99164850335,Lagos_Silo_4,silo_102,3.376526194722556,6.44472018677763
Douala,Cameroon,Africa,32835.27757638405,Douala_Silo_1,silo_103,9.682335653507335,4.043937329566954
Point Noire,Republic of Congo,Africa,66532.72689788065,Point Noire_Silo_1,silo_104,11.83269967820456,-4.785225437684193
Durban,South Africa,Africa,432264.78908138024,Durban_Silo_1,silo_105,31.009161687576125,-29.869672801546304
Durban,South Africa,Africa,178235.2847943401,Durban_Silo_2,silo_106,31.00428041376798,-29.876973749534827
Richards Bay,South Africa,Africa,648044.6092188773,Richards Bay_Silo_1,silo_107,32.03491086476412,-28.77507033421328
Richards Bay,South Africa,Africa,69248.79999076527,Richards Bay_Silo_2,silo_108,32.035116497173284,-28.78487137206009
Richards Bay,South Africa,Africa,51903.95084384095,Richards Bay_Silo_3,silo_109,32.02868197547006,-28.77678567151745
Maputo,Mozambique,Africa,94883.99710972462,Maputo_Silo_1,silo_110,32.49514629553401,-25.962226600643717
Maputo,Mozambique,Africa,121832.28025051391,Maputo_Silo_2,silo_111,32.55346239771368,-25.964140448938753
Nacala,Mozambique,Africa,25913.166054658646,Nacala_Silo_1,silo_112,40.670098061947854,-14.545931649631168
Dar Es Salaam,Tanzania,Africa,13770.237102605808,Dar Es Salaam_Silo_1,silo_113,39.29335825995108,-6.840994473372915
Dar Es Salaam,Tanzania,Africa,76193.21304122073,Dar Es Salaam_Silo_2,silo_114,39.28975464609212,-6.8347370896353015
Djibouti,Djibouti,Africa,84264.6305848946,Djibouti_Silo_1,silo_115,43.137999570265634,11.611647107877342
Djibouti,Djibouti,Africa,153778.6817185374,Djibouti_Silo_2,silo_116,43.06462321533784,11.598294743820592
Bur Safago,Egypt,Africa,168015.08348702575,Bur Safago_Silo_1,silo_117,33.94322603952629,26.74510771575175
Bur Safago,Egypt,Africa,96735.09117932867,Bur Safago_Silo_2,silo_118,33.946567923496325,26.75126647897435
North Ain Sukhna Port,Egypt,Africa,85060.66445675903,North Ain Sukhna Port_Silo_1,silo_119,32.360481670345365,29.653768044800596
Misratah,Libya,Africa,17866.37397342531,Misratah_Silo_1,silo_120,15.22407989862001,32.366708728112116
Tunis,Tunisia,Africa,45319.9111316539,Tunis_Silo_1,silo_121,10.299610432363783,36.806683217995285
Annaba,Algeria,Africa,177869.4107829889,Annaba_Silo_1,silo_122,7.765575088031465,36.894038861545845
Djen-Djen,Algeria,Africa,32590.35961289911,Djen-Djen_Silo_1,silo_123,5.88307062689274,36.82423384429125
Djen-Djen,Algeria,Africa,48252.01683181414,Djen-Djen_Silo_2,silo_124,5.879619979632392,36.82055448648645
Bejaia,Algeria,Africa,176526.39902877176,Bejaia_Silo_1,silo_125,5.077536651643808,36.737498521023525
Alger,Algeria,Africa,33807.594859646626,Alger_Silo_1,silo_126,3.0652851028348267,36.76197370476459
Mostaganem,Algeria,Africa,8373.575502402084,Mostaganem_Silo_1,silo_127,0.07702206938205831,35.93504813640451
Toamasina,Madagascar,Africa,34148.07191389081,Toamasina_Silo_1,silo_128,49.42629607736841,-18.156343057666625
Port Est,Reunion,Africa,61747.38949722066,Port Est_Silo_1,silo_129,55.32724859547784,-20.9344539087074
Port Louis,Mauritius,Africa,95052.50909381353,Port Louis_Silo_1,silo_130,57.48865726547747,-20.155721212008622
Port Louis,Mauritius,Africa,22630.284767890465,Port Louis_Silo_2,silo_131,57.49934271903231,-20.156749436347354
Port Louis,Mauritius,Africa,51974.79955751901,Port Louis_Silo_3,silo_132,57.493641712737606,-20.150725145905966
Albany,Australia,Australia,266222.9844021681,Albany_Silo_1,silo_133,117.90554851681448,-35.038049819519436
Albany,Australia,Australia,308349.8751367447,Albany_Silo_2,silo_134,117.89887566540371,-35.03449824450375
Thevenard,Australia,Australia,293644.26013189,Thevenard_Silo_1,silo_135,133.64834012627253,-32.14906304398354
Port Lincoln,Australia,Australia,263015.11352322943,Port Lincoln_Silo_1,silo_136,135.86934897258556,-34.7222058176102
Port Adelaide,Australia,Australia,266124.93512916175,Port Adelaide_Silo_1,silo_137,138.49982143929472,-34.76842246382766
Port Adelaide,Australia,Australia,325814.6653043603,Port Adelaide_Silo_2,silo_138,138.5037379404191,-34.83373618153217
Port Adelaide,Australia,Australia,420548.01773386734,Port Adelaide_Silo_3,silo_139,138.5129708744827,-34.82812779432593
Geelong,Australia,Australia,91899.58854010754,Geelong_Silo_1,silo_140,144.3812162728819,-38.095356829946276
Geelong,Australia,Australia,200789.74272827414,Geelong_Silo_2,silo_141,144.37835486356892,-38.09595850505011
Melbourne,Australia,Australia,53365.14323775945,Melbourne_Silo_1,silo_142,144.92842432918323,-37.81381685309816
Melbourne,Australia,Australia,40463.97165284034,Melbourne_Silo_2,silo_143,144.92639984485493,-37.82052097326246
Port Dalrymple,Australia,Australia,96077.28480326434,Port Dalrymple_Silo_1,silo_144,146.8694156750767,-41.131134437838675
Port Kembla,Australia,Australia,177208.20781329315,Port Kembla_Silo_1,silo_145,150.89718980840726,-34.45359477698073
Port Kembla,Australia,Australia,169930.74438484397,Port Kembla_Silo_2,silo_146,150.89311618071122,-34.45199215419283
Newcastle,Australia,Australia,192806.44811607967,Newcastle_Silo_1,silo_147,151.76935867592084,-32.90427258598975
Newcastle,Australia,Australia,82302.62404744097,Newcastle_Silo_2,silo_148,151.77138745563556,-32.914265411629586
Newcastle,Australia,Australia,90580.64358796098,Newcastle_Silo_3,silo_149,151.76742683678864,-32.920579200520464
Newcastle,Australia,Australia,380187.00399142446,Newcastle_Silo_4,silo_150,151.76259607787387,-32.88510549864556
Brisbane,Australia,Australia,210822.47048021434,Brisbane_Silo_1,silo_151,153.164085319385,-27.383669096816032
Brisbane,Australia,Australia,234079.09413558434,Brisbane_Silo_2,silo_152,153.16088421283968,-27.388608673980915
Gladstone,Australia,Australia,78671.54654002721,Gladstone_Silo_1,silo_153,151.25826922336356,-23.83287595075556
Townsville,Australia,Australia,332046.0455531901,Townsville_Silo_1,silo_154,146.8331012718136,-19.253537413042956
Cairns,Australia,Australia,119910.09134000518,Cairns_Silo_1,silo_155,145.77719782018562,-16.939280992714185
Otago,New Zealand,Oceania,71446.03781425586,Otago_Silo_1,silo_156,170.5432384969838,-45.86843289219906
Napier,New Zealand,Oceania,44288.6934577505,Napier_Silo_1,silo_157,176.9208819979317,-39.47788008478772
New Plymouth,New Zealand,Oceania,55438.956074476475,New Plymouth_Silo_1,silo_158,174.03250957249148,-39.057689676875
Harmac,Canada,North-America,17259.10782022478,Harmac_Silo_1,silo_159,-123.87806964630244,49.14600002573016
Aberdeen,U.S.A.,North-America,210151.26945181348,Aberdeen_Silo_1,silo_160,-123.85180583822019,46.965284784173654
Aberdeen,U.S.A.,North-America,345710.1606026659,Aberdeen_Silo_2,silo_161,-123.85442471829033,46.96768327625775
Haifa,Israel,Middle-East,86933.98910721183,Haifa_Silo_1,silo_162,34.995344526302915,32.82357852778299
Yakacik,Turkey,Mediterranean,211931.66926119392,Yakacik_Silo_1,silo_163,36.21306098773661,36.66788808798591
Derince Burnu,Turkey,Mediterranean,15882.557060483716,Derince Burnu_Silo_1,silo_164,29.838101438765833,40.75264920995555
Derince Burnu,Turkey,Mediterranean,161332.58477505037,Derince Burnu_Silo_2,silo_165,29.827953621700996,40.7478824319529
Samsun,Turkey,Eastern-Europe,61641.46586948395,Samsun_Silo_1,silo_166,36.336194765968074,41.30674363501297
Poti,Georgia,Eastern-Europe,48073.49034595423,Poti_Silo_1,silo_167,41.65521802440029,42.15100398538708
Tuapse,Russia,Eastern-Europe,167619.4923397639,Tuapse_Silo_1,silo_168,39.07744357541088,44.09249241232963
Novorossiysk,Russia,Eastern-Europe,211449.1885639019,Novorossiysk_Silo_1,silo_169,37.82404000414018,44.724184611174714
Kerch,Ukraine,Eastern-Europe,30965.707452258594,Kerch_Silo_1,silo_170,36.460538404949645,45.34015354481748
Kavkaz Oil Terminal,Russia,Eastern-Europe,44452.16361714994,Kavkaz Oil Terminal_Silo_1,silo_171,36.67368078206695,45.34264196666502
Yeysk,Russia,Eastern-Europe,216730.0687346087,Yeysk_Silo_1,silo_172,38.27856056181193,46.72827272899377
Rostov-Na-Donu,Russia,Eastern-Europe,289574.6222990942,Rostov-Na-Donu_Silo_1,silo_173,39.69282620636148,47.20071352720613
Rostov-Na-Donu,Russia,Eastern-Europe,448570.9305031138,Rostov-Na-Donu_Silo_2,silo_174,39.71115055852047,47.2074695461289
Mariupol,Ukraine,Eastern-Europe,160681.4752245693,Mariupol_Silo_1,silo_175,37.50772800017923,47.05982485052971
Mykolayiv,Ukraine,Eastern-Europe,142642.1032051549,Mykolayiv_Silo_1,silo_176,31.981574182657024,46.94323091302232
Mykolayiv,Ukraine,Eastern-Europe,56567.425657347114,Mykolayiv_Silo_2,silo_177,31.995057776590574,46.94752537163675
Yuzhnyy,Ukraine,Eastern-Europe,436937.7106547618,Yuzhnyy_Silo_1,silo_178,31.00121057287337,46.661727357968246
Yuzhnyy,Ukraine,Eastern-Europe,749601.2893635434,Yuzhnyy_Silo_2,silo_179,30.999770517916925,46.63210246173709
Odesa,Ukraine,Eastern-Europe,115137.83209927088,Odesa_Silo_1,silo_180,30.733931601622412,46.49583038954792
Odesa,Ukraine,Eastern-Europe,403963.7131178951,Odesa_Silo_2,silo_181,30.72749866281034,46.50670551917447
Odesa,Ukraine,Eastern-Europe,56473.34340273346,Odesa_Silo_3,silo_182,30.741488498922536,46.4942007495797
Odesa,Ukraine,Eastern-Europe,271844.5654316074,Odesa_Silo_4,silo_183,30.758495169770438,46.48545307983976
Illichivsk,Ukraine,Eastern-Europe,335350.68985557294,Illichivsk_Silo_1,silo_184,30.654024932297947,46.326219857381105
Illichivsk,Ukraine,Eastern-Europe,250691.75661172715,Illichivsk_Silo_2,silo_185,30.653414948314914,46.31921047906242
Illichivsk,Ukraine,Eastern-Europe,93305.56774252978,Illichivsk_Silo_3,silo_186,30.650966487460916,46.32803482173356
Illichivsk,Ukraine,Eastern-Europe,300885.83094906114,Illichivsk_Silo_4,silo_187,30.648911675361827,46.33303662170699
Constanta,Romania,Eastern-Europe,31766.633197590738,Constanta_Silo_1,silo_188,28.65372152577661,44.107206209662195
Constanta,Romania,Eastern-Europe,197152.02648827215,Constanta_Silo_2,silo_189,28.644619248725164,44.15383716020354
Constanta,Romania,Eastern-Europe,37454.20041905124,Constanta_Silo_3,silo_190,28.643110292603325,44.14733032463791
Constanta,Romania,Eastern-Europe,93598.22381030268,Constanta_Silo_4,silo_191,28.662069874837545,44.14482480481261
Constanta,Romania,Eastern-Europe,119050.10643284822,Constanta_Silo_5,silo_192,28.66750644927303,44.155361338767904
Varna,Bulgaria,Eastern-Europe,8670.25243736268,Varna_Silo_1,silo_193,27.901222693929444,43.18652045460782
Piraievs,Greece,Mediterranean,44714.544054482416,Piraievs_Silo_1,silo_194,23.609862761529975,37.961491395530416
Bar,Montenegro,Mediterranean,30008.86655747096,Bar_Silo_1,silo_195,19.08917905858114,42.090175264047446
Split,Croatia,Mediterranean,51191.55402808612,Split_Silo_1,silo_196,16.47284839023479,43.528675452349496
Koper,Slovenia,Mediterranean,116892.47361265308,Koper_Silo_1,silo_197,13.74037285432017,45.56057806998646
Koper,Slovenia,Mediterranean,156529.8793064794,Koper_Silo_2,silo_198,13.738918749649555,45.55663088139063
Porto Di Corsini,Italy,Mediterranean,578666.1396957538,Porto Di Corsini_Silo_1,silo_199,12.253817077956812,44.460408961402905
Genova,Italy,Mediterranean,36300.756225940204,Genova_Silo_1,silo_200,8.907238214032885,44.403526389780495
Savonia,Italy,Mediterranean,28085.636150112456,Savonia_Silo_1,silo_201,8.494027391360964,44.30829734991575
Marseille,France,Mediterranean,54566.12480143966,Marseille_Silo_1,silo_202,5.355383395856442,43.329801927987674
Marseille,France,Mediterranean,212993.88148284843,Marseille_Silo_2,silo_203,5.350689957418569,43.333119606231456
Sete,France,Mediterranean,51632.859303694655,Sete_Silo_1,silo_204,3.714002410168415,43.40147834871505
Sete,France,Mediterranean,294424.60556739866,Sete_Silo_2,silo_205,3.723855955095514,43.409932494800735
Sete,France,Mediterranean,251161.09240734205,Sete_Silo_3,silo_206,3.717788660072362,43.41096586668778
Port-La-Nouvelle,France,Mediterranean,105902.72298849541,Port-La-Nouvelle_Silo_1,silo_207,3.05600034551933,43.02154642475765
Port-La-Nouvelle,France,Mediterranean,47954.51692360405,Port-La-Nouvelle_Silo_2,silo_208,3.0465335631566637,43.024093503636195
Barcelona,Spain,Mediterranean,71760.67220017892,Barcelona_Silo_1,silo_209,2.174859820339309,41.35971395172338
Tarragona,Spain,Mediterranean,247993.86746005277,Tarragona_Silo_1,silo_210,1.230333405261419,41.104119382481606
Tarragona,Spain,Mediterranean,216537.78879292065,Tarragona_Silo_2,silo_211,1.2334739221440134,41.104228313551836
Valencia,Spain,Mediterranean,253956.2112178391,Valencia_Silo_1,silo_212,-0.32131165174200266,39.44351108158238
Lisboa,Portugal,Western-Europe,146082.9815251131,Lisboa_Silo_1,silo_213,-9.102138179696636,38.73642607896188
Porto De Leizoes,Portugal,Western-Europe,17840.284212626422,Porto De Leizoes_Silo_1,silo_214,-8.697937574238336,41.184941692592716
La Coruna,Spain,Western-Europe,234545.44603303997,La Coruna_Silo_1,silo_215,-8.391002633190793,43.36172029172981
Santander,Spain,Western-Europe,177682.05762448531,Santander_Silo_1,silo_216,-3.81628429129002,43.44664314400472
Santander,Spain,Western-Europe,218944.87011207477,Santander_Silo_2,silo_217,-3.826484294113691,43.44592915919985
Bayonne,France,Western-Europe,65514.788983203245,Bayonne_Silo_1,silo_218,-1.4950218926354422,43.513847626194064
Bordeaux,France,Western-Europe,34459.46348485982,Bordeaux_Silo_1,silo_219,-0.5434258958090381,44.91593050341818
Bordeaux,France,Western-Europe,233145.5882821218,Bordeaux_Silo_2,silo_220,-0.5286209807755217,44.897861409667684
Bordeaux,France,Western-Europe,239847.03437092094,Bordeaux_Silo_3,silo_221,-0.5363098553836634,44.91023524878197
La Pallice,France,Western-Europe,93277.11190148004,La Pallice_Silo_1,silo_222,-1.228995055113183,46.151330103984705
La Pallice,France,Western-Europe,1548580.7884133211,La Pallice_Silo_2,silo_223,-1.2203394771164138,46.16384416700391
Nantes,France,Western-Europe,37524.79685601963,Nantes_Silo_1,silo_224,-1.6070698500734306,47.194077339573674
Lorient,France,Western-Europe,22360.296156496515,Lorient_Silo_1,silo_225,-3.3567941584956174,47.73332093918945
Lorient,France,Western-Europe,180339.9273979578,Lorient_Silo_2,silo_226,-3.359849947582291,47.73456582564991
Lorient,France,Western-Europe,49611.261522273206,Lorient_Silo_3,silo_227,-3.3576423572698064,47.73662578372338
Rade De Brest,France,Western-Europe,366333.77223365114,Rade De Brest_Silo_1,silo_228,-4.469137632053199,48.38358804463074
Saint-Malo,France,Western-Europe,67645.40094610523,Saint-Malo_Silo_1,silo_229,-2.0186572472209305,48.64606347585497
Port De Caen,France,Western-Europe,50676.603284980134,Port De Caen_Silo_1,silo_230,-0.29633034315430173,49.22463540223946
Port of Le Havre,France,Western-Europe,75831.9079700957,Port of Le Havre_Silo_1,silo_231,0.24784578180467706,49.46469352264493
Port of Le Havre,France,Western-Europe,587418.4216429638,Port of Le Havre_Silo_2,silo_232,0.2595248425889011,49.4626788699383
Port of Rouen,France,Western-Europe,311559.39950443746,Port of Rouen_Silo_1,silo_233,0.9925606854518401,49.3573672780046
Port of Rouen,France,Western-Europe,103176.1269479922,Port of Rouen_Silo_2,silo_234,0.998447635489684,49.36342981365416
Port of Rouen,France,Western-Europe,135976.00553037992,Port of Rouen_Silo_3,silo_235,1.0052331136329857,49.3666951541561
